Time in seconds,Temperature,Humidity
18969,25.4,72
18972,25.4,72
18975,25.4,72
18978,25.4,72
18981,25.5,72
18984,25.4,72
18987,25.5,72
18990,25.5,72
18993,25.5,72
18996,25.5,72
18999,25.5,72
19002,25.5,72
19005,25.5,72
19009,25.5,72
19011,25.5,72
19015,25.5,72
19018,25.5,72
19021,25.5,72
19024,25.5,72
19027,25.5,72
19030,25.5,72
19033,25.5,72
19036,25.5,72
19039,25.5,72
19042,25.5,72
19045,25.5,72
19048,25.5,72
19051,25.5,72
19054,25.5,72
19057,25.5,72
19060,25.5,72
19063,25.5,72
19066,25.5,72
19069,25.5,72
19072,25.5,72
19075,25.5,72
19078,25.5,72
19081,25.5,72
19084,25.5,72
19087,25.5,72
19090,25.5,72
19093,25.5,72
19097,25.5,72
19100,25.5,72
19103,25.5,72
19106,25.5,72
19109,25.5,72
19112,25.5,72
19115,25.5,72
19118,25.5,72
19121,25.5,72
19124,25.5,72
19127,25.5,72
19130,25.5,72
19133,25.5,72
19136,25.5,72
19139,25.5,72
19142,25.5,72
19145,25.5,72
19148,25.5,72
19151,25.5,72
19154,25.5,72
19157,25.5,72
19160,25.5,72
19163,25.5,72
19166,25.5,72
19169,25.5,72
19172,25.5,72
19176,25.5,72
19179,25.5,73
19182,25.5,73
19185,25.5,73
19188,25.5,73
19191,25.4,73
19194,25.5,72
19197,25.4,72
19200,25.4,72
19203,25.4,72
19206,25.4,72
19209,25.4,72
19212,25.4,72
19215,25.4,72
19218,25.4,72
19221,25.4,73
19224,25.4,73
19227,25.4,73
19230,25.4,72
19233,25.4,72
19236,25.4,72
19239,25.4,72
19242,25.4,72
19245,25.4,72
19248,25.4,72
19251,25.4,72
19254,25.4,72
19257,25.4,72
19261,25.4,72
19264,25.4,72
19267,25.4,73
19270,25.4,73
19273,25.4,73
19276,25.4,73
19279,25.4,73
19282,25.4,72
19285,25.4,73
19288,25.4,72
19291,25.4,72
19294,25.4,73
19297,25.4,73
19300,25.4,72
19303,25.4,72
19306,25.4,72
19309,25.4,72
19312,25.4,72
19315,25.4,72
19318,25.4,72
19321,25.4,72
19324,25.4,72
19327,25.4,72
19330,25.4,73
19333,25.4,72
19336,25.4,72
19339,25.4,72
19342,25.4,72
19346,25.4,72
19349,25.4,72
19352,25.4,72
19355,25.4,72
19358,25.4,72
19361,25.4,72
19364,25.4,72
19367,25.4,72
19370,25.4,72
19373,25.4,72
19376,25.4,72
19379,25.4,72
19382,25.4,72
19385,25.4,72
19388,25.4,72
19391,25.4,72
19394,25.4,72
19397,25.4,72
19400,25.4,72
19403,25.4,72
19406,25.4,72
19409,25.4,72
19412,25.4,72
19415,25.4,72
19418,25.4,72
19421,25.4,72
19424,25.4,72
19427,25.4,72
19430,25.4,72
19433,25.4,72
19437,25.4,72
19440,25.4,72
19443,25.4,72
19446,25.4,72
19449,25.4,72
19452,25.4,72
19455,25.4,72
19458,25.4,72
19461,25.4,72
19464,25.4,72
19467,25.4,72
19470,25.4,72
19473,25.4,72
19476,25.4,72
19479,25.4,72
19482,25.4,72
19485,25.4,72
19488,25.4,72
19491,25.4,72
19494,25.4,72
19497,25.4,72
19500,25.4,72
19503,25.4,72
19506,25.4,72
19509,25.4,72
19512,25.4,72
19515,25.4,72
19518,25.4,72
19521,25.4,72
19524,25.4,72
19528,25.4,72
19531,25.4,72
19534,25.4,72
19537,25.4,72
19540,25.4,72
19543,25.4,72
19546,25.4,72
19549,25.4,72
19552,25.4,72
19555,25.4,72
19558,25.4,72
19561,25.4,72
19564,25.4,72
19567,25.4,72
19570,25.4,72
19573,25.4,72
19576,25.4,72
19579,25.4,72
19582,25.4,72
19585,25.4,72
19588,25.4,72
19591,25.4,72
19594,25.4,72
19597,25.4,72
19600,25.3,72
19603,25.3,72
19606,25.3,72
19609,25.4,72
19612,25.3,72
19615,25.4,72
19618,25.4,72
19621,25.4,72
19624,25.3,72
19627,25.3,72
19630,25.3,72
19633,25.3,72
19637,25.3,72
19640,25.3,72
19643,25.4,72
19646,25.3,72
19649,25.3,72
19652,25.4,72
19655,25.4,72
19658,25.4,72
19661,25.3,72
19664,25.4,72
19667,25.4,72
19670,25.3,72
19673,25.4,72
19676,25.4,72
19679,25.4,72
19682,25.4,72
19685,25.4,72
19688,25.4,72
19691,25.4,72
19694,25.4,72
19697,25.4,72
19700,25.4,72
19703,25.4,72
19706,25.4,72
19720,25.4,72
19720,25.4,72
19720,25.4,72
19720,25.4,72
19721,25.4,72
19724,25.4,72
19727,25.4,72
19731,25.4,72
19734,25.4,72
19737,25.4,72
19740,25.4,72
19743,25.4,72
19746,25.5,72
19749,25.4,72
19752,25.4,72
19755,25.4,72
19758,25.5,72
19761,25.4,72
19764,25.5,72
19767,25.5,72
19770,25.4,72
19773,25.4,72
19776,25.4,72
19779,25.5,72
19782,25.5,72
19785,25.5,72
19788,25.5,72
19791,25.5,72
19794,25.5,72
19797,25.5,72
19800,25.5,72
19803,25.5,72
19806,25.5,72
19809,25.5,72
19812,25.5,72
19815,25.5,72
19818,25.4,72
19821,25.5,72
19824,25.5,72
19828,25.5,72
19831,25.5,72
19834,25.4,72
19837,25.5,72
19840,25.5,72
19843,25.5,72
19846,25.5,72
19849,25.4,72
19852,25.5,72
19855,25.5,72
19858,25.5,72
19861,25.5,72
19864,25.5,72
19867,25.5,72
19870,25.5,72
19873,25.5,72
19876,25.5,72
19879,25.5,72
19882,25.5,72
19885,25.5,72
19888,25.5,72
19891,25.5,72
19894,25.5,72
19897,25.5,72
19900,25.5,72
19904,25.5,72
19906,25.5,72
19910,25.5,72
19913,25.5,72
19916,25.5,72
19919,25.5,72
19922,25.5,72
19925,25.5,72
19928,25.5,72
19931,25.5,72
19934,25.5,71
19937,25.5,72
19940,25.5,72
19943,25.5,72
19946,25.5,72
19949,25.5,72
19952,25.5,72
19955,25.5,72
19958,25.5,72
19961,25.5,72
19964,25.5,72
19967,25.5,72
19970,25.5,72
19973,25.5,72
19977,25.5,72
19979,25.5,72
19982,25.5,72
19985,25.5,72
19988,25.5,72
19991,25.5,72
19995,25.5,72
19998,25.5,72
20001,25.5,72
20004,25.5,72
20007,25.5,72
20010,25.5,72
20013,25.5,72
20016,25.5,72
20019,25.5,72
20022,25.5,72
20025,25.5,72
20028,25.5,72
20031,25.5,72
20034,25.5,72
20037,25.5,72
20040,25.5,72
20043,25.5,72
20046,25.5,72
20049,25.5,72
20052,25.5,72
20055,25.5,72
20058,25.5,72
20061,25.5,72
20064,25.5,72
20067,25.5,72
20070,25.5,72
20073,25.5,72
20076,25.5,72
20080,25.5,72
20083,25.5,72
20086,25.5,72
20089,25.5,72
20092,25.5,72
20095,25.5,72
20098,25.5,72
20101,25.5,72
20104,25.5,72
20107,25.5,72
20110,25.5,72
20113,25.5,72
20116,25.5,72
20119,25.5,72
20122,25.5,72
20125,25.5,72
20128,25.5,72
20131,25.5,72
20134,25.5,71
20137,25.5,71
20140,25.5,71
20143,25.5,72
20146,25.5,72
20149,25.5,72
20152,25.5,72
20155,25.5,72
20158,25.5,71
20161,25.5,72
20164,25.5,72
20167,25.5,72
20170,25.5,72
20173,25.5,71
20176,25.5,71
20179,25.5,71
20182,25.5,72
20185,25.4,71
20188,25.5,71
20191,25.5,71
20195,25.5,72
20198,25.4,72
20201,25.4,72
20204,25.4,72
20207,25.4,72
20210,25.4,72
20213,25.4,72
20216,25.4,72
20219,25.4,72
20222,25.4,72
20225,25.4,72
20228,25.4,72
20231,25.4,72
20234,25.4,72
20237,25.4,72
20240,25.4,72
20243,25.4,72
20246,25.4,72
20249,25.4,72
20252,25.4,72
20255,25.4,72
20258,25.4,72
20261,25.4,72
20264,25.4,72
20267,25.4,72
20270,25.4,72
20273,25.4,72
20276,25.4,72
20279,25.4,72
20282,25.4,72
20285,25.4,72
20288,25.4,72
20291,25.4,72
20294,25.4,72
20297,25.3,72
20300,25.4,72
20303,25.4,72
20306,25.4,72
20309,25.4,72
20312,25.4,72
20315,25.4,72
20319,25.4,72
20322,25.4,72
20325,25.4,71
20328,25.4,71
20331,25.4,72
20334,25.4,72
20337,25.4,72
20340,25.4,71
20343,25.4,72
20346,25.4,72
20349,25.4,72
20352,25.4,72
20355,25.4,72
20358,25.4,72
20361,25.4,72
20364,25.4,72
20367,25.4,72
20370,25.4,72
20373,25.4,72
20376,25.4,71
20379,25.4,72
20382,25.4,72
20385,25.4,72
20388,25.4,72
20391,25.4,72
20394,25.4,72
20397,25.4,72
20400,25.4,72
20403,25.4,72
20406,25.4,72
20409,25.4,72
20412,25.4,72
20415,25.4,72
20418,25.4,72
20421,25.4,72
20425,25.4,72
20427,25.4,71
20431,25.4,72
20434,25.4,72
20437,25.4,71
20440,25.4,71
20443,25.4,72
20446,25.4,72
20449,25.4,72
20452,25.4,72
20455,25.4,72
20458,25.4,72
20461,25.4,72
20464,25.4,72
20467,25.4,72
20470,25.4,72
20473,25.4,72
20476,25.4,72
20479,25.4,72
20482,25.4,72
20485,25.4,72
20488,25.4,72
20491,25.4,72
20494,25.4,72
20497,25.4,72
20500,25.4,72
20503,25.4,72
20506,25.4,72
20509,25.4,72
20512,25.4,72
20515,25.4,72
20518,25.4,72
20521,25.4,72
20524,25.4,72
20527,25.4,72
20531,25.4,72
20533,25.4,72
20537,25.4,72
20540,25.4,72
20543,25.4,72
20546,25.4,72
20549,25.4,72
20552,25.4,72
20555,25.4,72
20558,25.4,72
20561,25.4,72
20564,25.4,72
20567,25.4,72
20570,25.4,72
20573,25.4,72
20576,25.4,72
20579,25.4,72
20582,25.4,72
20585,25.4,72
20588,25.4,72
20591,25.4,72
20594,25.3,72
20597,25.3,72
20600,25.3,72
20603,25.3,72
20606,25.3,72
20609,25.3,72
20612,25.3,72
20615,25.4,72
20618,25.4,72
20621,25.4,72
20624,25.3,72
20627,25.4,72
20631,25.3,72
20634,25.3,72
20637,25.4,72
20640,25.3,72
20643,25.4,72
20646,25.3,72
20649,25.3,72
20652,25.3,72
20655,25.3,72
20658,25.3,72
20661,25.3,72
20664,25.4,72
20667,25.3,72
20670,25.3,72
20673,25.3,72
20676,25.3,72
20679,25.3,72
20682,25.3,72
20685,25.3,72
20688,25.3,72
20691,25.4,72
20694,25.4,72
20697,25.4,72
20700,25.3,72
20703,25.3,72
20706,25.3,72
20709,25.3,72
20712,25.3,72
20715,25.3,72
20719,25.3,72
20721,25.4,72
20725,25.3,72
20728,25.3,72
20731,25.3,72
20734,25.3,72
20737,25.3,72
20740,25.4,72
20743,25.4,72
20746,25.3,72
20749,25.3,72
20752,25.4,72
20755,25.3,72
20758,25.4,72
20761,25.4,72
20764,25.4,72
20767,25.4,72
20770,25.4,72
20773,25.4,72
20776,25.4,72
20779,25.4,72
20782,25.3,72
20785,25.4,72
20788,25.4,72
20791,25.3,72
20794,25.4,72
20797,25.4,72
20800,25.4,72
20803,25.4,72
20806,25.4,72
20809,25.4,72
20812,25.4,72
20815,25.4,72
20818,25.4,72
20822,25.3,72
20824,25.3,72
20827,25.3,72
20830,25.3,72
20834,25.3,72
20837,25.4,72
20840,25.3,72
20843,25.3,72
20846,25.3,72
20849,25.4,72
20852,25.4,72
20855,25.4,72
20858,25.4,72
20861,25.3,72
20864,25.3,72
20867,25.3,72
20870,25.3,72
20873,25.3,72
20876,25.3,72
20879,25.4,72
20882,25.4,72
20885,25.3,72
20888,25.3,72
20891,25.3,72
20894,25.3,72
20897,25.3,72
20900,25.4,72
20903,25.4,72
20906,25.3,72
20909,25.3,72
20912,25.3,72
20915,25.3,72
20918,25.4,72
20921,25.4,72
20924,25.4,72
20927,25.3,72
20930,25.4,72
20933,25.4,72
20937,25.3,72
20939,25.4,72
20943,25.4,72
20946,25.3,72
20949,25.4,72
20952,25.4,72
20955,25.4,72
20958,25.3,72
20961,25.4,72
20964,25.3,72
20967,25.3,72
20970,25.3,72
20973,25.3,72
20976,25.3,72
20979,25.3,72
20982,25.3,72
20985,25.4,72
20988,25.3,72
20991,25.3,72
20994,25.3,72
20997,25.3,72
21000,25.3,72
21003,25.4,72
21006,25.3,72
21009,25.4,72
21012,25.4,72
21015,25.3,72
21018,25.3,72
21021,25.4,72
21024,25.4,72
21027,25.3,72
21030,25.3,72
21033,25.3,72
21036,25.3,71
21039,25.3,71
21042,25.3,71
21045,25.3,71
21048,25.3,72
21051,25.3,71
21054,25.3,71
21057,25.3,71
21060,25.3,71
21063,25.3,71
21067,25.4,71
21069,25.3,71
21073,25.4,71
21076,25.3,71
21079,25.3,71
21082,25.4,71
21085,25.4,71
21088,25.4,71
21091,25.3,71
21094,25.4,71
21097,25.3,71
21100,25.3,71
21103,25.3,71
21106,25.3,71
21109,25.3,71
21112,25.3,71
21115,25.3,71
21118,25.3,71
21121,25.3,71
21124,25.3,71
21127,25.3,71
21130,25.4,71
21133,25.3,71
21136,25.3,71
21139,25.3,71
21142,25.3,71
21145,25.3,71
21148,25.3,71
21151,25.3,71
21154,25.3,71
21157,25.4,71
21160,25.3,71
21163,25.3,71
21166,25.4,71
21169,25.3,71
21172,25.4,71
21175,25.3,71
21178,25.3,71
21182,25.4,71
21185,25.3,71
21188,25.3,71
21191,25.4,71
21194,25.3,71
21197,25.3,71
21200,25.4,71
21203,25.3,71
21206,25.4,71
21209,25.3,71
21212,25.3,71
21215,25.3,71
21218,25.3,71
21221,25.3,71
21224,25.3,71
21227,25.3,71
21230,25.3,71
21233,25.3,71
21236,25.3,71
21239,25.3,71
21242,25.4,71
21245,25.3,71
21248,25.3,71
21251,25.3,71
21254,25.3,71
21257,25.3,71
21260,25.3,71
21263,25.3,71
21266,25.4,71
21269,25.4,71
21272,25.4,71
21275,25.4,71
21278,25.4,71
21281,25.4,71
21284,25.4,71
21287,25.4,71
21291,25.4,71
21294,25.4,71
21297,25.4,71
21300,25.4,71
21303,25.4,71
21306,25.4,71
21309,25.4,71
21312,25.4,71
21315,25.4,71
21318,25.4,71
21321,25.4,71
21324,25.4,71
21327,25.4,71
21330,25.4,71
21333,25.4,71
21336,25.4,71
21339,25.4,71
21342,25.4,71
21345,25.4,71
21348,25.4,71
21351,25.4,71
21354,25.4,71
21357,25.4,71
21360,25.3,71
21363,25.4,71
21366,25.4,71
21369,25.4,71
21372,25.4,71
21375,25.4,71
21378,25.4,71
21381,25.4,71
21384,25.4,71
21387,25.4,71
21390,25.4,71
21394,25.4,71
21397,25.4,71
21400,25.4,71
21403,25.4,71
21406,25.4,71
21409,25.4,71
21412,25.4,71
21415,25.4,71
21418,25.4,71
21421,25.4,71
21424,25.4,71
21427,25.4,71
21430,25.4,71
21433,25.4,71
21436,25.4,71
21439,25.4,71
21442,25.4,71
21445,25.4,71
21448,25.4,71
21451,25.4,71
21454,25.4,71
21457,25.4,71
21460,25.4,71
21463,25.4,71
21466,25.4,71
21469,25.4,71
21472,25.4,71
21475,25.4,71
21478,25.4,71
21481,25.4,71
21484,25.4,71
21487,25.4,71
21490,25.4,71
21493,25.4,71
21496,25.4,71
21500,25.3,71
21502,25.4,71
21506,25.4,71
21509,25.4,71
21512,25.4,71
21515,25.3,71
21518,25.4,71
21521,25.4,71
21524,25.3,71
21527,25.4,71
21530,25.3,71
21533,25.3,71
21536,25.3,71
21539,25.3,71
21542,25.3,71
21545,25.3,71
21548,25.3,71
21551,25.3,71
21554,25.3,71
21557,25.3,71
21560,25.3,71
21563,25.3,71
21566,25.4,71
21569,25.3,71
21572,25.4,71
21575,25.4,71
21578,25.3,71
21581,25.3,71
21584,25.3,71
21587,25.3,71
21590,25.3,71
21594,25.3,71
21596,25.3,71
21600,25.3,71
21603,25.3,71
21606,25.3,71
21609,25.3,71
21612,25.3,71
21615,25.3,71
21618,25.3,71
21621,25.3,71
21624,25.3,71
21627,25.3,71
21630,25.3,71
21633,25.3,71
21636,25.3,71
21639,25.3,71
21642,25.3,71
21645,25.3,71
21648,25.4,71
21651,25.3,71
21654,25.4,71
21657,25.3,71
21660,25.3,71
21663,25.3,71
21666,25.3,71
21669,25.3,71
21672,25.3,71
21675,25.3,71
21678,25.3,71
21681,25.3,71
21684,25.3,71
21687,25.3,71
21690,25.3,71
21693,25.3,71
21696,25.3,71
21699,25.3,71
21702,25.3,71
21705,25.3,71
21708,25.3,71
21711,25.3,71
21714,25.3,71
21717,25.3,71
21720,25.3,71
21724,25.3,71
21727,25.3,71
21730,25.3,71
21733,25.3,71
21736,25.3,71
21739,25.3,71
21742,25.3,71
21745,25.3,71
21748,25.3,71
21751,25.3,71
21754,25.3,71
21757,25.3,71
21760,25.3,71
21763,25.3,71
21766,25.3,71
21769,25.3,71
21772,25.3,72
21775,25.3,71
21778,25.3,71
21781,25.3,71
21784,25.3,71
21787,25.3,71
21790,25.3,71
21793,25.3,71
21796,25.3,71
21799,25.3,71
21802,25.3,71
21805,25.3,71
21808,25.3,71
21811,25.3,71
21814,25.4,71
21817,25.3,71
21820,25.3,71
21824,25.3,71
21826,25.3,71
21830,25.3,71
21833,25.3,71
21836,25.3,71
21839,25.4,71
21842,25.3,71
21845,25.3,71
21848,25.3,71
21851,25.4,71
21854,25.3,71
21857,25.3,71
21860,25.4,73
21863,25.3,75
21866,25.4,75
21869,25.4,75
21872,25.4,74
21875,25.4,74
21878,25.5,73
21881,25.5,72
21884,25.5,72
21887,25.5,72
21890,25.5,72
21893,25.5,72
21896,25.5,71
21899,25.5,71
21902,25.5,71
21905,25.5,71
21908,25.5,71
21911,25.5,71
21914,25.5,71
21917,25.5,71
21920,25.5,71
21923,25.5,71
21927,25.5,72
21930,25.5,72
21933,25.5,72
21936,25.5,72
21939,25.5,71
21942,25.5,72
21945,25.5,72
21948,25.5,71
21951,25.5,72
21954,25.5,72
21957,25.5,72
21960,25.5,72
21963,25.5,72
21966,25.5,72
21969,25.5,72
21972,25.5,72
21975,25.5,72
21978,25.5,72
21981,25.5,72
21984,25.5,72
21987,25.5,72
21990,25.5,72
21993,25.5,72
21996,25.5,72
21999,25.5,72
22002,25.5,72
22005,25.5,72
22008,25.5,72
22011,25.5,72
22014,25.5,72
22017,25.5,72
22020,25.5,72
22023,25.5,72
22026,25.5,72
22030,25.5,72
22033,25.5,72
22036,25.5,72
22039,25.5,72
22042,25.5,72
22045,25.5,72
22048,25.5,72
22051,25.5,72
22054,25.5,72
22057,25.5,72
22060,25.5,72
22063,25.5,72
22066,25.5,72
22069,25.5,72
22072,25.5,72
22075,25.5,72
22078,25.5,72
22081,25.5,72
22084,25.5,72
22087,25.5,72
22090,25.5,72
22093,25.5,72
22096,25.5,72
22099,25.5,72
22102,25.5,72
22105,25.5,72
22108,25.5,72
22111,25.5,72
22114,25.5,72
22117,25.5,72
22121,25.5,72
22124,25.5,72
22127,25.5,72
22130,25.5,72
22133,25.5,72
22136,25.5,72
22139,25.5,72
22142,25.5,72
22145,25.5,72
22148,25.5,72
22151,25.5,72
22154,25.5,72
22157,25.5,72
22160,25.5,72
22163,25.4,72
22166,25.5,72
22169,25.5,72
22172,25.4,72
22175,25.5,72
22178,25.5,72
22181,25.4,72
22184,25.4,72
22187,25.4,72
22190,25.4,72
22193,25.4,72
22196,25.4,72
22199,25.4,72
22202,25.4,72
22205,25.4,72
22208,25.4,73
22212,25.4,73
22215,25.4,72
22218,25.4,73
22221,25.4,72
22224,25.4,73
22227,25.4,73
22230,25.4,72
22233,25.4,73
22236,25.4,73
22239,25.4,73
22242,25.4,73
22245,25.4,73
22248,25.4,73
22251,25.4,73
22254,25.4,73
22257,25.4,73
22260,25.4,73
22263,25.4,73
22266,25.4,73
22269,25.4,73
22272,25.4,73
22275,25.4,73
22278,25.4,73
22281,25.4,72
22284,25.3,72
22287,25.4,72
22290,25.3,72
22293,25.3,73
22296,25.4,72
22299,25.3,73
22302,25.3,72
22305,25.3,72
22308,25.4,73
22311,25.3,73
22315,25.3,73
22318,25.3,73
22321,25.3,73
22324,25.3,73
22327,25.3,73
22330,25.4,73
22333,25.3,73
22336,25.3,73
22339,25.3,73
22342,25.3,73
22345,25.3,73
22348,25.3,73
22351,25.3,73
22354,25.4,73
22357,25.3,73
22360,25.3,73
22363,25.3,73
22366,25.3,73
22369,25.3,73
22372,25.3,73
22375,25.4,73
22378,25.3,73
22381,25.3,73
22384,25.3,73
22387,25.3,73
22390,25.3,73
22393,25.3,73
22396,25.3,73
22399,25.3,73
22402,25.3,73
22405,25.3,73
22408,25.3,73
22411,25.3,73
22414,25.3,72
22418,25.4,73
22421,25.3,73
22424,25.3,73
22427,25.3,73
22430,25.3,73
22433,25.3,73
22436,25.3,73
22439,25.3,73
22442,25.3,73
22445,25.3,73
22448,25.3,73
22451,25.3,73
22454,25.3,72
22457,25.3,72
22460,25.3,72
22463,25.3,72
22466,25.3,72
22469,25.3,72
22472,25.3,72
22475,25.3,72
22478,25.3,72
22481,25.3,72
22484,25.3,72
22487,25.3,72
22490,25.3,72
22493,25.3,72
22496,25.3,72
22499,25.3,72
22502,25.3,72
22505,25.3,72
22508,25.3,72
22511,25.3,72
22515,25.3,72
22518,25.3,72
22521,25.3,72
22524,25.3,72
22527,25.3,72
22530,25.3,72
22533,25.3,72
22536,25.3,72
22539,25.3,72
22542,25.3,72
22545,25.3,72
22548,25.3,72
22551,25.3,72
22554,25.3,73
22557,25.3,72
22560,25.3,73
22563,25.3,73
22566,25.3,73
22569,25.3,73
22572,25.3,73
22575,25.3,73
22578,25.3,73
22581,25.3,73
22584,25.3,73
22587,25.3,73
22590,25.3,73
22593,25.3,73
22596,25.3,73
22599,25.3,73
22602,25.3,73
22605,25.3,73
22608,25.3,73
22611,25.3,73
22615,25.3,73
22618,25.3,73
22621,25.3,72
22624,25.3,72
22627,25.3,73
22630,25.3,73
22633,25.4,73
22636,25.3,73
22639,25.3,73
22642,25.2,73
22645,25.2,73
22648,25.3,73
22651,25.2,73
22654,25.2,73
22657,25.3,73
22660,25.3,73
22663,25.2,73
22666,25.3,73
22669,25.2,73
22672,25.2,73
22675,25.2,73
22678,25.3,73
22681,25.2,73
22684,25.3,73
22687,25.2,73
22690,25.3,73
22693,25.2,73
22696,25.2,73
22699,25.3,73
22702,25.3,73
22705,25.3,73
22708,25.2,73
22711,25.3,73
22714,25.2,73
22717,25.2,73
22720,25.2,73
22723,25.2,73
22726,25.2,73
22729,25.2,73
22732,25.2,73
22736,25.2,73
22739,25.2,73
22742,25.2,73
22745,25.2,73
22748,25.2,73
22751,25.2,73
22754,25.2,73
22757,25.2,73
22760,25.2,73
22763,25.2,73
22766,25.3,73
22769,25.2,73
22772,25.2,73
22775,25.2,73
22778,25.2,73
22781,25.2,73
22784,25.2,73
22787,25.2,73
22790,25.2,73
22793,25.2,73
22796,25.2,73
22799,25.2,73
22802,25.2,73
22805,25.2,73
22808,25.2,73
22811,25.2,73
22814,25.2,73
22817,25.2,73
22820,25.2,73
22823,25.2,73
22826,25.2,73
22829,25.2,73
22832,25.2,73
22835,25.2,73
22838,25.2,73
22841,25.3,73
22844,25.2,73
22847,25.2,73
22850,25.2,73
22853,25.3,73
22857,25.2,73
22860,25.2,73
22863,25.2,73
22866,25.2,73
22869,25.2,73
22872,25.2,73
22875,25.2,73
22878,25.2,73
22881,25.2,73
22884,25.2,73
22887,25.2,73
22890,25.2,73
22893,25.2,73
22896,25.2,73
22899,25.2,73
22902,25.3,73
22905,25.3,73
22908,25.2,73
22911,25.2,73
22914,25.2,73
22917,25.2,73
22920,25.2,73
22923,25.2,73
22926,25.2,73
22929,25.2,73
22932,25.2,73
22935,25.2,73
22938,25.2,73
22941,25.2,73
22944,25.2,73
22947,25.2,73
22950,25.2,73
22953,25.2,73
22956,25.2,73
22959,25.2,73
22962,25.2,73
22965,25.2,73
22969,25.2,73
22972,25.2,73
22975,25.2,73
22978,25.2,73
22981,25.2,73
22984,25.2,73
22987,25.2,73
22990,25.2,73
22993,25.2,73
22996,25.2,73
22999,25.3,73
23002,25.2,73
23005,25.2,73
23008,25.2,73
23011,25.2,73
23014,25.2,73
23017,25.3,73
23020,25.2,73
23023,25.2,73
23026,25.2,73
23029,25.2,73
23032,25.2,73
23035,25.2,73
23038,25.2,73
23041,25.2,73
23044,25.2,73
23047,25.2,73
23050,25.3,73
23053,25.2,73
23056,25.2,73
23059,25.2,73
23062,25.2,73
23065,25.2,73
23069,25.2,73
23072,25.2,73
23075,25.2,73
23078,25.2,73
23081,25.2,73
23084,25.2,73
23087,25.2,73
23090,25.2,73
23093,25.2,73
23096,25.2,73
23099,25.2,73
23102,25.2,73
23105,25.2,73
23108,25.2,73
23111,25.2,73
23114,25.2,73
23117,25.2,73
23120,25.2,73
23123,25.2,73
23126,25.2,73
23129,25.2,73
23132,25.2,73
23135,25.2,73
23138,25.2,73
23141,25.2,73
23144,25.2,73
23147,25.2,73
23150,25.2,73
23153,25.2,73
23156,25.2,73
23159,25.2,73
23162,25.2,73
23165,25.2,73
23168,25.3,73
23171,25.2,73
23174,25.2,73
23177,25.2,73
23181,25.2,73
23184,25.2,73
23187,25.4,73
23190,25.2,73
23193,25.3,73
23196,25.3,73
23199,25.3,73
23202,25.3,73
23205,25.3,73
23208,25.3,73
23211,25.3,73
23214,25.3,73
23217,25.3,73
23220,25.3,73
23223,25.3,73
23226,25.3,73
23229,25.3,73
23232,25.3,73
23235,25.3,73
23238,25.3,73
23241,25.3,73
23244,25.3,73
23247,25.3,73
23250,25.3,73
23253,25.3,73
23256,25.3,73
23259,25.3,73
23262,25.3,73
23265,25.3,73
23268,25.3,73
23271,25.3,73
23274,25.3,73
23277,25.3,73
23280,25.3,73
23283,25.3,73
23287,25.3,73
23290,25.3,73
23293,25.3,73
23296,25.3,73
23299,25.3,73
23302,25.3,73
23305,25.3,73
23308,25.3,73
23311,25.4,73
23314,25.3,73
23317,25.3,73
23320,25.3,73
23323,25.3,73
23326,25.4,73
23329,25.2,73
23332,25.3,73
23335,25.2,73
23338,25.3,73
23341,25.3,73
23344,25.2,73
23347,25.2,73
23350,25.2,73
23353,25.2,73
23356,25.3,73
23359,25.3,73
23362,25.2,73
23365,25.2,73
23368,25.3,73
23371,25.2,73
23374,25.2,73
23377,25.2,73
23380,25.2,73
23383,25.2,73
23386,25.2,73
23389,25.3,73
23392,25.2,73
23395,25.3,73
23399,25.4,73
23402,25.3,73
23405,25.3,73
23408,25.3,73
23411,25.3,73
23414,25.3,73
23417,25.3,73
23420,25.3,73
23423,25.3,73
23426,25.4,73
23429,25.3,73
23432,25.3,73
23435,25.3,73
23438,25.3,73
23441,25.3,72
23444,25.3,72
23447,25.3,72
23450,25.3,72
23453,25.3,72
23456,25.3,73
23459,25.4,73
23462,25.3,73
23465,25.3,73
23468,25.3,73
23471,25.3,73
23474,25.3,72
23477,25.3,73
23480,25.3,72
23483,25.3,73
23486,25.3,73
23489,25.3,72
23492,25.3,72
23495,25.3,72
23498,25.4,72
23502,25.3,72
23505,25.3,72
23508,25.3,72
23511,25.3,72
23514,25.3,72
23517,25.3,72
23520,25.3,72
23523,25.3,72
23526,25.3,72
23529,25.3,72
23532,25.3,73
23535,25.3,72
23538,25.3,72
23541,25.3,72
23544,25.3,72
23547,25.3,72
23550,25.3,72
23553,25.3,72
23556,25.3,72
23559,25.3,72
23562,25.3,72
23565,25.3,72
23568,25.3,72
23571,25.3,73
23574,25.3,72
23577,25.3,73
23580,25.3,72
23583,25.3,73
23586,25.3,73
23589,25.3,72
23592,25.3,72
23595,25.3,72
23598,25.3,72
23601,25.3,73
23604,25.3,73
23607,25.3,73
23611,25.3,73
23614,25.2,73
23617,25.2,73
23620,25.2,73
23623,25.2,73
23626,25.2,73
23629,25.2,73
23632,25.2,73
23635,25.2,73
23638,25.2,73
23641,25.3,73
23644,25.2,73
23647,25.2,73
23650,25.2,73
23653,25.2,73
23656,25.2,73
23659,25.2,73
23662,25.2,73
23665,25.2,73
23668,25.2,73
23671,25.2,73
